Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1707928242
Base Time Fractional,.804024600
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
35,0.0003954636922572,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003400026471,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:48,.563708720
36,0.0003823692386504,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500051098,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:48,.733089460
37,0.0003933803818654,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600058262,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:48,.902484600
38,0.000401033059461,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699936788,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:49,.071888360
39,0.00041054218309,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799958504,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:49,.241283940
40,0.0004177411901765,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899995063,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:49,.410687900
41,0.0004277321859263,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004000022891,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:49,.580091440
42,0.0004354699049145,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100060905,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:49,.749491620
43,0.0004461410571821,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199909163,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:49,.918908720
44,0.0004522065282799,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299947177,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:50,.088308560
45,0.0004620557301678,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004400012258,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:50,.257722460
46,0.0004705444443971,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004500001960,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:50,.427125440
47,0.0004795433487743,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600044922,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:50,.596518420
48,0.0004883580841124,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700083518,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:50,.765926700
49,0.0004956704797223,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799952439,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:50,.935321180
50,0.0005046267760918,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899938358,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:51,.104720060
51,0.0005115285166539,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999979283,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:51,.274114020
