Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1706971467
Base Time Fractional,.833884740
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
35,-0.03004436381161,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003399991838,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:33,.594339040
36,-0.03092729486525,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500013845,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:33,.763764120
37,-0.03180817142129,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600025957,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:33,.933189260
38,-0.0326902680099,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699896624,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:34,.102590360
39,-0.03355602174997,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799917467,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:34,.272019220
40,-0.03445391356945,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899954900,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:34,.441451800
41,-0.03533602878451,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999980690,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:34,.610857500
42,-0.03621909022331,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100017832,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:34,.780276800
43,-0.03709859028459,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199873947,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:34,.949718100
44,-0.03798219934106,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299900320,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:35,.119139260
45,-0.03886169940233,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399968893,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:35,.288563280
46,-0.0397481918335,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499955394,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:35,.458001320
47,-0.0406281016767,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004599999229,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:35,.627424280
48,-0.0415130853653,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700032878,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:35,.796851120
49,-0.04239133745432,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799902963,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:35,.966258600
50,-0.04327646270394,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899888881,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:36,.135680780
51,-0.04415747150779,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999924568,Amp DC,.001,T,4W,F,F,02/03/2024,14:44:36,.305108120
