Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1706970533
Base Time Fractional,.061633500
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,4.651390190702e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000122416,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:53,.061633500
2,0.0009009996429086,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000099916479,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:53,.231073840
3,0.001773055410013,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000199932310,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:53,.400498580
4,0.002635913202539,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000299836302,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:53,.569915820
5,0.003510989015922,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000399864075,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:53,.739344440
6,0.004380294587463,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000499880007,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:53,.908765840
7,0.005248920992017,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000599918530,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:54,.078194480
8,0.006115070078522,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000699947850,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:54,.247639560
9,0.006989736109972,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000799982809,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:54,.417055540
10,0.007855751551688,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000899856095,Amp DC,.001,T,4W,F,F,02/03/2024,14:28:54,.586491860
