Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1707927866
Base Time Fractional,.500270760
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,7.116182678146e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000097269,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:26,.500270760
2,6.571990525117e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000099946719,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:26,.669700940
3,6.227615085663e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000199957176,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:26,.839123560
4,5.595552647719e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000299861458,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:27,.008544400
5,5.140632129041e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000399887685,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:27,.177963540
6,4.613451164914e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000499911657,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:27,.347374280
7,4.379615711514e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000599945088,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:27,.516798240
8,3.887857747031e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000699977245,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:27,.686196620
9,3.496711724438e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000800008274,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:27,.855600200
10,3.291220491519e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000899881707,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:28,.025002380
11,2.911419142038e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000999932163,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:28,.194414900
12,2.722932549659e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099949222,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:28,.363846060
13,2.436661452521e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001199998369,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:28,.533241480
14,2.330372808501e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001300039294,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:28,.702661900
15,2.268017851748e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001399884350,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:28,.872079020
16,2.496180240996e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001499917271,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:29,.041498840
17,2.14897445403e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001599955140,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:29,.210930580
18,2.348791895201e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001699993300,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:29,.380324440
19,2.428152947687e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001800021855,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:29,.549726820
20,2.385635889368e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001900066709,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:29,.719137720
21,2.565619797679e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001999914675,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:29,.888546740
22,2.949672489194e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002099942358,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:30,.057971480
23,2.786696131807e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002200004528,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:30,.227381840
24,3.269948501838e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002300007327,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:30,.396792680
25,3.43292413163e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002400053781,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:30,.566204860
26,3.887834463967e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002500096743,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:30,.735613240
27,4.208116297377e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002599949366,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:30,.905020300
28,4.709795757663e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002699959441,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:31,.074451960
29,5.157618579688e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002800010261,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:31,.243866580
30,5.578521086136e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900045074,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:31,.413273440
31,4.205281584291e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003000076103,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:31,.582672140
32,6.459994619945e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003099961905,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:31,.752094120
33,7.118983921828e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003199981875,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:31,.921493040
34,7.722694863332e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003299991367,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:32,.090901720
35,7.779381849105e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003400030255,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:32,.260308120
36,7.751036173431e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500053135,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:32,.429721580
37,7.694347732468e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600063792,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:32,.599135560
38,7.74678264861e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699934459,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:32,.768538220
39,7.537041528849e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799966944,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:32,.937975500
40,7.70568367443e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899998555,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:33,.107366560
41,7.211088814074e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004000022891,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:33,.276795840
42,7.510111754527e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100060905,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:33,.446209260
43,7.246515451698e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199914692,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:33,.615621660
44,7.308870408451e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299943976,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:33,.785048720
45,7.178486703197e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0004400010512,Amp DC,.001,T,4W,F,F,02/14/2024,16:24:33,.954470700
