Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1706971387
Base Time Fractional,.337114620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,2.839449734893e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000130795,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:07,.337114620
2,-0.000864552683197,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000099916315,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:07,.506551700
3,-0.0017557219835,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000199923652,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:07,.675984640
4,-0.002641674363986,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000299831772,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:07,.845408080
5,-0.003532019909471,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000399860000,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:08,.014828300
6,-0.004422365687788,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000499880662,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:08,.184261700
7,-0.005311197135597,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000599910527,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:08,.353674100
8,-0.006199069786817,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000699942757,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:08,.523105460
9,-0.007084337994456,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000799978880,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:08,.692516480
10,-0.00796864181757,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000899853330,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:08,.861945980
11,-0.008854867890477,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000999896802,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:09,.031377220
12,-0.009739588946104,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099918445,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:09,.200783260
13,-0.01062498334795,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001199963299,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:09,.370213920
14,-0.01151492260396,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001300002477,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:09,.539639280
15,-0.01239661499858,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001399848697,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:09,.709062100
16,-0.01328476611525,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001499888313,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:09,.878500800
17,-0.01416810695082,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001599923853,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:10,.047915080
18,-0.01505392044783,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001699964487,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:10,.217330040
19,-0.01593644171953,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001799987949,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:10,.386759400
20,-0.01682334393263,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001900025527,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:10,.556188460
21,-0.01770353130996,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001999881206,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:10,.725608100
22,-0.01858852244914,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002099910052,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:10,.895039160
23,-0.01947103999555,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002199967857,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:11,.064484160
24,-0.02035534568131,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002299972257,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:11,.233888480
25,-0.0212395042181,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002400020458,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:11,.403321180
26,-0.02212230674922,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002500060655,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:11,.572747840
27,-0.02300289273262,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002599913569,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:11,.742156640
28,-0.02388568036258,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002699924225,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:11,.911598500
29,-0.02476738393307,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002799973590,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:12,.081026720
30,-0.02564386092126,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900004038,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:12,.250455220
31,-0.02652980387211,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003000032739,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:12,.419891100
32,-0.02740847691894,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003099915921,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:12,.589322480
33,-0.02829086408019,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003199936182,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:12,.758748600
34,-0.02917365543544,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003299951495,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:12,.928162900
35,-0.03005726635456,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003399989218,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:13,.097569400
36,-0.03093580342829,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500014427,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:13,.266976140
37,-0.03182010725141,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600026830,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:13,.436420600
38,-0.03269931674004,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699897497,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:13,.605833900
39,-0.0335830822587,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799925034,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:13,.775260560
40,-0.03446435928345,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899959556,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:13,.944702140
41,-0.03534824773669,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999977198,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:14,.114129200
42,-0.03623062372208,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100018123,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:14,.283576100
43,-0.03711314499378,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199869581,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:14,.453018900
44,-0.03799305483699,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299901193,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:14,.622450060
45,-0.03887884691358,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399965110,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:14,.791855640
46,-0.0397579446435,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499952774,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:14,.961265900
47,-0.04064375907183,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600000102,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:15,.130682780
48,-0.04152845591307,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700032296,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:15,.300107540
49,-0.04240794852376,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799902381,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:15,.469536800
50,-0.04328937456012,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899892374,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:15,.638957920
51,-0.04417422413826,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999926314,Amp DC,.001,T,4W,F,F,02/03/2024,14:43:15,.808392960
