Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1706967162
Base Time Fractional,.707195360
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
35,8.673428965267e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003399994166,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:48,.467244200
36,9.140132169705e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500016464,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:48,.636654040
37,9.81274060905e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600025375,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:48,.806056080
38,0.0001000489719445,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699898371,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:48,.975475840
39,0.0001082851231331,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799926490,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:49,.144867840
40,0.0001128149888245,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899965959,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:49,.314267480
41,0.0001180310937343,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999987093,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:49,.483699760
42,0.0001232472277479,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100028018,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:49,.653107880
43,0.0001302478049183,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199878895,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:49,.822524400
44,0.0001354639389319,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299908469,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:49,.991935820
45,0.0001421900378773,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399976169,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:50,.161326480
46,0.0001479553611716,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499966162,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:50,.330736200
47,0.0001549558510305,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600003595,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:50,.500143700
48,0.000160034673172,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700037243,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:50,.669559040
49,0.0001685453025857,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799914022,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:50,.838966320
50,0.0001732123928377,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899904598,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:51,.008366980
51,0.000181173774763,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999930388,Amp DC,.001,T,4W,F,F,02/03/2024,13:32:51,.177774260
