Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1707928201
Base Time Fractional,.453184140
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,4.467416147236e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000097271,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:01,.453184140
2,4.952079325449e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000099946774,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:01,.622598340
3,5.456590588437e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000199959377,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:01,.792008960
4,5.786789552076e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000299867224,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:01,.961424900
5,6.216188921826e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000399890960,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:02,.130816420
6,6.814234802732e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000499916205,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:02,.300229860
7,8.588520722697e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000599945379,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:02,.469653640
8,7.81616763561e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000699978991,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:02,.639059420
9,8.836521737976e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000800007983,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:02,.808463800
10,9.98867690214e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000899885199,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:02,.977880820
11,0.0001054420208675,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000999931071,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:03,.147279240
12,0.0001138032748713,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099946239,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:03,.316692620
13,0.000118522431876,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001199996404,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:03,.486108300
14,0.0001326090714429,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001300036238,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:03,.655520180
15,0.0001366763026454,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001399879693,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:03,.824943120
16,0.0001488214475103,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001499921054,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:03,.994332900
17,0.0001563040132169,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001599951793,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:04,.163737820
18,0.0001701780420262,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001699995773,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:04,.333146120
19,0.0001742452441249,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001800021273,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:04,.502554060
20,0.0001878500625025,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001900068746,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:04,.671961160
21,0.0001960270747077,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0001999917004,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:04,.841367120
22,0.0002125370665453,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002099950507,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:05,.010779500
23,0.0002304357767571,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002200004528,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:05,.180164640
24,0.000230492441915,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002300008346,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:05,.349569140
25,0.0002427792642266,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002400055237,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:05,.518958520
26,0.0002618400612846,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002500095870,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:05,.688364720
27,0.0002696061274037,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002599948784,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:05,.857769720
28,0.0002880150277633,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002699962060,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:06,.027156880
29,0.0003031643573195,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002800010261,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:06,.196573120
30,0.0003199436177965,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900042164,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:06,.365958080
31,0.0003358158282936,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003000070865,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:06,.535370320
32,0.000350653543137,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0003099960450,Amp DC,.001,T,4W,F,F,02/14/2024,16:30:06,.704779100
