Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1707928430
Base Time Fractional,.111788860
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,2.881107502617e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000126598,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:50,.111788860
2,-0.0008405502303503,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000099915706,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:50,.281212720
3,-0.001709643867798,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000199931510,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:50,.450625460
4,-0.002578873420134,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000299832645,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:50,.620058400
5,-0.003447828581557,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000399860219,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:50,.789467040
6,-0.004315410275012,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000499881353,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:50,.958852020
7,-0.005183544009924,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000599915438,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:51,.128289760
8,-0.006057714577764,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000699948432,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:51,.297704160
9,-0.006922551896423,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000799980189,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:51,.467129600
10,-0.007788620889187,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000899854494,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:51,.636538080
11,-0.0086564803496,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000999903205,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:51,.805933220
12,-0.009520082734525,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099918300,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:51,.975341900
13,-0.01038725487888,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001199968319,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:52,.144775180
14,-0.01125332247466,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001300008589,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:52,.314191360
15,-0.01211829576641,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001399855828,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:52,.483585460
