Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1707928388
Base Time Fractional,.928192180
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
35,-0.02936284057796,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003400001442,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:14,.687790620
36,-0.03022671304643,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500024904,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:14,.857178500
37,-0.03108839504421,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600038181,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:15,.026587640
38,-0.03195130079985,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699905355,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:15,.195963760
39,-0.03281160071492,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799934930,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:15,.365381580
40,-0.03367451950908,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899970325,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:15,.534803580
41,-0.03453879803419,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999996698,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:15,.704189600
42,-0.03540102392435,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100026563,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:15,.873609400
43,-0.03626009449363,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199885880,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:16,.043021520
44,-0.03712423890829,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299916036,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:16,.212421220
45,-0.03798536583781,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399981699,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:16,.381812100
46,-0.03884978219867,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499970237,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:16,.551212460
47,-0.03971269354224,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600008251,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:16,.720587280
48,-0.04057739675045,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700049176,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:16,.890002220
49,-0.04143564030528,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799914896,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:17,.059400680
50,-0.04230183362961,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899904015,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:17,.228824420
51,-0.04316296800971,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999941448,Amp DC,.001,T,4W,F,F,02/14/2024,16:33:17,.398239780
