Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1706967901
Base Time Fractional,.083273740
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,2.867013972718e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000134982,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:01,.083273740
2,1.370803511236e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000099910767,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:01,.252703580
3,-2.764121745713e-06,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000199922215,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:01,.422120440
4,-9.490206139162e-06,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000299830463,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:01,.591546680
5,-3.708101576194e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000399853707,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:01,.760946900
6,-5.176867125556e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000499874841,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:01,.930361340
7,-6.6319029429e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000599907107,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:02,.099777420
8,-7.812400872353e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000699946686,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:02,.269187860
9,-9.116444562096e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000799976042,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:02,.438608880
10,-0.0001048911799444,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000899848601,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:02,.608022400
11,-0.0001172452466562,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000999897966,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:02,.777419980
12,-0.0001290502550546,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001099913279,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:02,.946850960
13,-0.0001404435315635,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001199960971,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:03,.116259400
14,-0.0001506017142674,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001300003933,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:03,.285669020
15,-0.0001629562466405,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001399848261,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:03,.455090660
16,-0.0001717417035252,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001499887730,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:03,.624495540
17,-0.0001824489736464,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001599921670,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:03,.793898660
18,-0.0001917835325003,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001699966961,Amp DC,.001,T,4W,F,F,02/03/2024,13:45:03,.963314600
