619
798
779
776
794
747
766
804
757
777
727
772
808
817
784
808
832
793
814
814
832
850
817
842
846
850
835
820
827
796
834
789
793
797
799
777
827
801
775
871
804
809
806
807
835
802
793
815
798
827
820
790
810
786
750
793
800
770
814
799
836
824
835
848
824
824
832
851
835
871
827
827
868
850
862
845
825
870
826
854
853
845
843
855
836
848
857
852
872
872
829
830
849
828
826
842
792
824
769
790
799
798
783
797
857
802
850
810
850
848
833
842
846
852
861
846
830
823
854
841
863
873
857
857
831
894
886
865
896
893
908
925
940
935
915
955
931
932
944
886
935
932
908
899
915
883
870
863
916
911
907
908
851
941
883
957
900
945
902
941
912
922
915
889
909
913
899
833
905
957
931
985
981
991
1039
1018
1036
1048
1005
1035
1020
1000
996
972
974
967
936
954
954
868
1025
1007
881
1023
885
1017
966
868
917
926
957
954
917
878
877
888
889
844
900
896
845
918
920
985
821
1010
1006
1049
1051
1071
1039
1061
1069
1071
1004
995
1001
1102
1169
1043
1070
1051
1086
1017
983
964
986
968
1039
1029
1002
1050
1043
1058
1084
1099
1113
981
1080
1136
1149
914
879
955
890
957
983
1041
1039
1058
1079
1134
1129
1135
1190
1232
1356
1320
1233
1006
1126
1050
1081
1059
1150
1194
1193
1215
1250
1285
1294
1288
1300
1353
1377
1442
1483
1380
1117
1141
1181
1141
1084
1158
1319
1328
1269
1275
1365
1419
1403
1420
1484
1544
1673
2229
1673
1544
1484
1420
1403
1419
1365
1275
1269
1328
1319
1158
1084
1141
1181
1141
1117
1380
1483
1442
1377
1353
1300
1288
1294
1285
1250
1215
1193
1194
1150
1059
1081
1050
1126
1006
1233
1320
1356
1232
1190
1135
1129
1134
1079
1058
1039
1041
983
957
890
955
879
914
1149
1136
1080
981
1113
1099
1084
1058
1043
1050
1002
1029
1039
968
986
964
983
1017
1086
1051
1070
1043
1169
1102
1001
995
1004
1071
1069
1061
1039
1071
1051
1049
1006
1010
821
985
920
918
845
896
900
844
889
888
877
878
917
954
957
926
917
868
966
1017
885
1023
881
1007
1025
868
954
954
936
967
974
972
996
1000
1020
1035
1005
1048
1036
1018
1039
991
981
985
931
957
905
833
899
913
909
889
915
922
912
941
902
945
900
957
883
941
851
908
907
911
916
863
870
883
915
899
908
932
935
886
944
932
931
955
915
935
940
925
908
893
896
865
886
894
831
857
857
873
863
841
854
823
830
846
861
852
846
842
833
848
850
810
850
802
857
797
783
798
799
790
769
824
792
842
826
828
849
830
829
872
872
852
857
848
836
855
843
845
853
854
826
870
825
845
862
850
868
827
827
871
835
851
832
824
824
848
835
824
836
799
814
770
800
793
750
786
810
790
820
827
798
815
793
802
835
807
806
809
804
871
775
801
827
777
799
797
793
789
834
796
827
820
835
850
846
842
817
850
832
814
814
793
832
808
784
817
808
772
727
777
757
804
766
747
794
776
779
798
